"FID_","ID","X","Y"
,1,120.418009,30.228267
,1,120.417968,30.228360
,1,120.418190,30.228457
,1,120.418231,30.228364
,1,120.418009,30.228267
,2,120.418066,30.228083
,2,120.418581,30.228311
,2,120.418788,30.227969
,2,120.418262,30.227735
,2,120.418066,30.228083
,3,120.418945,30.228472
,3,120.419147,30.228129
,3,120.418788,30.227969
,3,120.418581,30.228311
,3,120.418945,30.228472
,4,120.419147,30.228129
,4,120.418945,30.228472
,4,120.419465,30.228703
,4,120.419667,30.228360
,4,120.419147,30.228129
,5,120.420318,30.229044
,5,120.420291,30.229095
,5,120.420370,30.229137
,5,120.420397,30.229086
,5,120.420318,30.229044
,6,120.420437,30.228804
,6,120.422074,30.229513
,6,120.422245,30.229216
,6,120.420617,30.228496
,6,120.420437,30.228804
,7,120.420794,30.228194
,7,120.422416,30.228919
,7,120.422513,30.228749
,7,120.420881,30.228011
,7,120.420794,30.228194
,8,120.420617,30.228496
,8,120.422245,30.229216
,8,120.422416,30.228919
,8,120.420794,30.228194
,8,120.420617,30.228496
,9,120.420213,30.228126
,9,120.420167,30.228226
,9,120.420311,30.228292
,9,120.420357,30.228192
,9,120.420213,30.228126
,10,120.420195,30.227916
,10,120.420315,30.227977
,10,120.420749,30.227243
,10,120.420629,30.227182
,10,120.420195,30.227916
,11,120.420315,30.227977
,11,120.420195,30.227916
,11,120.420154,30.227977
,11,120.420273,30.228037
,11,120.420315,30.227977
,12,120.419991,30.227821
,12,120.420005,30.227800
,12,120.419250,30.227454
,12,120.419119,30.227695
,12,120.419847,30.228037
,12,120.419871,30.228048
,12,120.419991,30.227821
,13,120.419250,30.227454
,13,120.420005,30.227800
,13,120.419991,30.227821
,13,120.420059,30.227860
,13,120.420319,30.227392
,13,120.420258,30.227367
,13,120.420120,30.227591
,13,120.419464,30.227283
,13,120.419369,30.227235
,13,120.419250,30.227454
,14,120.419464,30.227283
,14,120.420120,30.227591
,14,120.420258,30.227367
,14,120.420362,30.227176
,14,120.419683,30.226879
,14,120.419464,30.227283
,15,120.420401,30.226698
,15,120.420370,30.226767
,15,120.420778,30.226949
,15,120.420809,30.226880
,15,120.420401,30.226698
,16,120.420317,30.226879
,16,120.420279,30.226962
,16,120.420657,30.227135
,16,120.420695,30.227052
,16,120.420317,30.226879
,17,120.420488,30.228917
,17,120.420506,30.228880
,17,120.420418,30.228837
,17,120.420397,30.228827
,17,120.420377,30.228868
,17,120.420356,30.228912
,17,120.420465,30.228965
,17,120.420488,30.228917
,18,120.420925,30.229111
,18,120.420943,30.229072
,18,120.420847,30.229028
,18,120.420829,30.229068
,18,120.420807,30.229116
,18,120.420903,30.229160
,18,120.420925,30.229111
,19,120.421595,30.229408
,19,120.421616,30.229367
,19,120.421506,30.229311
,19,120.421482,30.229358
,19,120.421464,30.229394
,19,120.421574,30.229450
,19,120.421595,30.229408
,20,120.422048,30.229558
,20,120.421950,30.229517
,20,120.421933,30.229557
,20,120.421916,30.229599
,20,120.422023,30.229644
,20,120.422057,30.229562
,20,120.422048,30.229558
,21,120.420273,30.228822
,21,120.420377,30.228868
,21,120.420397,30.228827
,21,120.420418,30.228837
,21,120.420437,30.228804
,21,120.420617,30.228496
,21,120.420794,30.228194
,21,120.420649,30.228126
,21,120.420273,30.228822
,22,120.420418,30.228837
,22,120.420506,30.228880
,22,120.420488,30.228917
,22,120.420829,30.229068
,22,120.420847,30.229028
,22,120.420943,30.229072
,22,120.420925,30.229111
,22,120.421482,30.229358
,22,120.421506,30.229311
,22,120.421616,30.229367
,22,120.421595,30.229408
,22,120.421933,30.229557
,22,120.421950,30.229517
,22,120.422048,30.229558
,22,120.422074,30.229513
,22,120.420437,30.228804
,22,120.420418,30.228837
,23,120.422133,30.230009
,23,120.422100,30.230081
,23,120.422606,30.230315
,23,120.422639,30.230243
,23,120.422133,30.230009
,24,120.422734,30.230220
,24,120.422679,30.230345
,24,120.423606,30.230755
,24,120.423661,30.230630
,24,120.422734,30.230220
,25,120.422407,30.229453
,25,120.423245,30.229846
,25,120.423187,30.229958
,25,120.424014,30.230339
,25,120.424162,30.230050
,25,120.424093,30.230020
,25,120.423781,30.229885
,25,120.422474,30.229313
,25,120.422407,30.229453
,26,120.422474,30.229313
,26,120.423781,30.229885
,26,120.424093,30.230020
,26,120.424322,30.229641
,26,120.423538,30.229293
,26,120.423266,30.229173
,26,120.422704,30.228923
,26,120.422474,30.229313
,27,120.422704,30.228923
,27,120.423266,30.229173
,27,120.423363,30.229003
,27,120.422808,30.228749
,27,120.422704,30.228923
,28,120.423538,30.229293
,28,120.424322,30.229641
,28,120.424503,30.229307
,28,120.424293,30.229203
,28,120.424193,30.229365
,28,120.423630,30.229116
,28,120.423538,30.229293
,29,120.424426,30.228523
,29,120.424105,30.229097
,29,120.424582,30.229304
,29,120.424877,30.228788
,29,120.424851,30.228776
,29,120.424880,30.228727
,29,120.424426,30.228523
,30,120.424105,30.229097
,30,120.424426,30.228523
,30,120.424248,30.228421
,30,120.423911,30.229004
,30,120.424105,30.229097
,31,120.424252,30.230718
,31,120.424488,30.230819
,31,120.424484,30.230830
,31,120.424481,30.230852
,31,120.424481,30.230878
,31,120.424488,30.230897
,31,120.424502,30.230917
,31,120.424523,30.230935
,31,120.424556,30.230957
,31,120.424904,30.231096
,31,120.424956,30.230997
,31,120.424948,30.230993
,31,120.424630,30.230851
,31,120.424604,30.230840
,31,120.424642,30.230757
,31,120.424300,30.230618
,31,120.424252,30.230718
,32,120.424630,30.230851
,32,120.424948,30.230993
,32,120.424984,30.230913
,32,120.424666,30.230771
,32,120.424630,30.230851
,33,120.424286,30.230446
,33,120.424265,30.230492
,33,120.424929,30.230788
,33,120.424950,30.230742
,33,120.424286,30.230446
,34,120.424963,30.230725
,34,120.424931,30.230803
,34,120.425071,30.230861
,34,120.425103,30.230783
,34,120.424963,30.230725
,35,120.424575,30.230165
,35,120.424541,30.230242
,35,120.424668,30.230298
,35,120.424702,30.230221
,35,120.424575,30.230165
,36,120.424501,30.230149
,36,120.424469,30.230211
,36,120.424528,30.230241
,36,120.424560,30.230179
,36,120.424501,30.230149
,37,120.425080,30.231298
,37,120.425050,30.231360
,37,120.425095,30.231382
,37,120.425125,30.231320
,37,120.425080,30.231298
,38,120.425201,30.230964
,38,120.425163,30.231039
,38,120.425406,30.231163
,38,120.425444,30.231088
,38,120.425201,30.230964
,39,120.425602,30.231242
,39,120.425630,30.231183
,39,120.425460,30.231106
,39,120.425433,30.231166
,39,120.425602,30.231242
,40,120.425716,30.231294
,40,120.425755,30.231312
,40,120.425943,30.231397
,40,120.425970,30.231337
,40,120.425630,30.231183
,40,120.425602,30.231242
,40,120.425716,30.231294
,41,120.425755,30.231312
,41,120.425716,30.231294
,41,120.425699,30.231327
,41,120.425624,30.231288
,41,120.425604,30.231327
,41,120.425717,30.231386
,41,120.425755,30.231312
,42,120.425647,30.231021
,42,120.425692,30.230939
,42,120.425303,30.230759
,42,120.425264,30.230844
,42,120.425647,30.231021
,43,120.425899,30.231138
,43,120.425925,30.231150
,43,120.425964,30.231065
,43,120.425938,30.231053
,43,120.425744,30.230963
,43,120.425700,30.231046
,43,120.425899,30.231138
,44,120.425700,30.231046
,44,120.425744,30.230963
,44,120.425692,30.230939
,44,120.425647,30.231021
,44,120.425700,30.231046
,45,120.425945,30.231037
,45,120.425938,30.231053
,45,120.425964,30.231065
,45,120.425925,30.231150
,45,120.425899,30.231138
,45,120.425890,30.231158
,45,120.425979,30.231198
,45,120.426004,30.231143
,45,120.425993,30.231139
,45,120.426023,30.231072
,45,120.425945,30.231037
,46,120.426080,30.231393
,46,120.426012,30.231362
,46,120.425991,30.231353
,46,120.425974,30.231390
,46,120.426069,30.231433
,46,120.426086,30.231396
,46,120.426080,30.231393
,47,120.426012,30.231362
,47,120.426080,30.231393
,47,120.426166,30.231219
,47,120.426099,30.231186
,47,120.426012,30.231362
,48,120.426114,30.231095
,48,120.426086,30.231150
,48,120.426250,30.231235
,48,120.426310,30.231120
,48,120.426286,30.231108
,48,120.426254,30.231168
,48,120.426114,30.231095
,49,120.426246,30.231372
,49,120.426190,30.231341
,49,120.426129,30.231442
,49,120.426183,30.231475
,49,120.426246,30.231372
,50,120.426244,30.231253
,50,120.426298,30.231286
,50,120.426372,30.231165
,50,120.426318,30.231132
,50,120.426244,30.231253
,51,120.426190,30.231341
,51,120.426246,30.231372
,51,120.426298,30.231286
,51,120.426244,30.231253
,51,120.426190,30.231341
,52,120.426171,30.231237
,52,120.426081,30.231434
,52,120.426114,30.231449
,52,120.426204,30.231252
,52,120.426171,30.231237
,53,120.424766,30.229854
,53,120.424729,30.229931
,53,120.424768,30.229950
,53,120.424749,30.229989
,53,120.424924,30.230075
,53,120.424954,30.230014
,53,120.425107,30.230089
,53,120.425102,30.230099
,53,120.425171,30.230133
,53,120.425185,30.230105
,53,120.425405,30.230213
,53,120.425490,30.230039
,53,120.424952,30.229777
,53,120.424945,30.229790
,53,120.424828,30.229733
,53,120.424795,30.229801
,53,120.424837,30.229821
,53,120.424811,30.229876
,53,120.424766,30.229854
,54,120.426289,30.230573
,54,120.426239,30.230668
,54,120.426374,30.230739
,54,120.426424,30.230644
,54,120.426289,30.230573
,55,120.426168,30.230359
,55,120.426131,30.230435
,55,120.426462,30.230595
,55,120.426499,30.230519
,55,120.426168,30.230359
,56,120.426057,30.229750
,56,120.425998,30.229865
,56,120.425992,30.229877
,56,120.426028,30.229895
,56,120.426007,30.229940
,56,120.425958,30.229917
,56,120.425922,30.229995
,56,120.426383,30.230207
,56,120.426361,30.230256
,56,120.426594,30.230363
,56,120.426797,30.230020
,56,120.426489,30.229872
,56,120.426501,30.229846
,56,120.426367,30.229784
,56,120.426353,30.229815
,56,120.426086,30.229693
,56,120.426057,30.229750
,57,120.425945,30.229841
,57,120.425998,30.229865
,57,120.426057,30.229750
,57,120.426000,30.229726
,57,120.425945,30.229841
,58,120.426754,30.230326
,58,120.426648,30.230532
,58,120.426759,30.230589
,58,120.426865,30.230383
,58,120.426754,30.230326
,59,120.426894,30.230380
,59,120.426790,30.230613
,59,120.427046,30.230727
,59,120.427150,30.230494
,59,120.426894,30.230380
,60,120.427347,30.230615
,60,120.427338,30.230630
,60,120.427272,30.230739
,60,120.427258,30.230762
,60,120.427416,30.230844
,60,120.427505,30.230697
,60,120.427347,30.230615
,61,120.427221,30.230712
,61,120.427272,30.230739
,61,120.427338,30.230630
,61,120.427280,30.230598
,61,120.427221,30.230712
,62,120.427298,30.230396
,62,120.427275,30.230445
,62,120.427460,30.230532
,62,120.427536,30.230370
,62,120.427492,30.230349
,62,120.427438,30.230462
,62,120.427298,30.230396
,63,120.427014,30.229885
,63,120.426970,30.229982
,63,120.427336,30.230148
,63,120.427380,30.230051
,63,120.427014,30.229885
,64,120.427397,30.230087
,64,120.427347,30.230190
,64,120.427413,30.230222
,64,120.427436,30.230175
,64,120.427629,30.230269
,64,120.427609,30.230309
,64,120.427682,30.230344
,64,120.427729,30.230248
,64,120.427397,30.230087
,65,120.427006,30.231881
,65,120.427093,30.231929
,65,120.427126,30.231947
,65,120.427177,30.231854
,65,120.427144,30.231836
,65,120.427058,30.231789
,65,120.427037,30.231777
,65,120.426986,30.231870
,65,120.427006,30.231881
,66,120.427058,30.231789
,66,120.427144,30.231836
,66,120.427323,30.231516
,66,120.427237,30.231468
,66,120.427058,30.231789
,66,120.427023,30.232053
,66,120.427093,30.231929
,66,120.427006,30.231881
,66,120.426937,30.232005
,66,120.427023,30.232053
,67,120.423594,30.231659
,67,120.423579,30.231692
,67,120.423666,30.231731
,67,120.423681,30.231698
,67,120.423594,30.231659
,68,120.424316,30.231954
,68,120.424277,30.232047
,68,120.424737,30.232241
,68,120.424776,30.232148
,68,120.424316,30.231954
,69,120.425047,30.232267
,69,120.425010,30.232346
,69,120.425140,30.232406
,69,120.425177,30.232327
,69,120.425047,30.232267
,70,120.425534,30.232492
,70,120.425498,30.232574
,70,120.425844,30.232727
,70,120.425880,30.232645
,70,120.425534,30.232492
,71,120.426258,30.232347
,71,120.426232,30.232399
,71,120.426415,30.232490
,71,120.426441,30.232438
,71,120.426258,30.232347
,72,120.426153,30.232887
,72,120.426116,30.232975
,72,120.426217,30.233017
,72,120.426254,30.232929
,72,120.426153,30.232887
,73,120.425986,30.232891
,73,120.425904,30.233092
,73,120.426007,30.233134
,73,120.426089,30.232933
,73,120.425986,30.232891
,74,120.425510,30.233608
,74,120.425584,30.233641
,74,120.425597,30.233647
,74,120.425728,30.233427
,74,120.425364,30.233266
,74,120.425233,30.233486
,74,120.425510,30.233608
,75,120.425584,30.233641
,75,120.425510,30.233608
,75,120.425415,30.233770
,75,120.425485,30.233811
,75,120.425584,30.233641
,76,120.425096,30.233096
,76,120.425003,30.233252
,76,120.425065,30.233284
,76,120.425158,30.233128
,76,120.425096,30.233096
,77,120.424772,30.233224
,77,120.424679,30.233379
,77,120.424910,30.233491
,77,120.425003,30.233336
,77,120.424772,30.233224
,78,120.424607,30.233609
,78,120.424886,30.233729
,78,120.424980,30.233861
,78,120.425207,30.233980
,78,120.425269,30.233872
,78,120.425095,30.233791
,78,120.425072,30.233760
,78,120.425029,30.233700
,78,120.425010,30.233675
,78,120.425028,30.233642
,78,120.424638,30.233470
,78,120.424599,30.233527
,78,120.424633,30.233544
,78,120.424607,30.233609
,79,120.425468,30.234031
,79,120.425482,30.234007
,79,120.425471,30.234001
,79,120.425442,30.233984
,79,120.425463,30.233946
,79,120.425269,30.233872
,79,120.425207,30.233980
,79,120.425435,30.234087
,79,120.425468,30.234031
,80,120.425471,30.234001
,80,120.425482,30.234007
,80,120.425468,30.234031
,80,120.425499,30.234049
,80,120.425562,30.233939
,80,120.425520,30.233915
,80,120.425471,30.234001
,81,120.425029,30.233700
,81,120.425072,30.233760
,81,120.425159,30.233712
,81,120.425124,30.233648
,81,120.425029,30.233700
,82,120.423578,30.232812
,82,120.423549,30.232874
,82,120.423710,30.232949
,82,120.423739,30.232887
,82,120.423578,30.232812
,83,120.423295,30.233106
,83,120.423330,30.233040
,83,120.423256,30.233001
,83,120.423220,30.233070
,83,120.423213,30.233083
,83,120.423287,30.233122
,83,120.423295,30.233106
,84,120.423366,30.232961
,84,120.423408,30.232879
,84,120.423333,30.232841
,84,120.423291,30.232924
,84,120.423283,30.232940
,84,120.423358,30.232978
,84,120.423366,30.232961
,85,120.423220,30.233070
,85,120.423256,30.233001
,85,120.423330,30.233040
,85,120.423295,30.233106
,85,120.423379,30.233147
,85,120.423392,30.233121
,85,120.423579,30.233213
,85,120.423637,30.233093
,85,120.423366,30.232961
,85,120.423358,30.232978
,85,120.423283,30.232940
,85,120.423291,30.232924
,85,120.423093,30.232828
,85,120.423022,30.232973
,85,120.423220,30.233070
,86,120.423721,30.233221
,86,120.423846,30.233268
,86,120.423899,30.233179
,86,120.423942,30.233189
,86,120.423945,30.233251
,86,120.424036,30.233250
,86,120.424036,30.233184
,86,120.424099,30.233183
,86,120.424095,30.233057
,86,120.424023,30.233056
,86,120.424021,30.232999
,86,120.423942,30.233001
,86,120.423942,30.232982
,86,120.423864,30.232981
,86,120.423721,30.233221
,87,120.422528,30.233546
,87,120.422501,30.233608
,87,120.422825,30.233749
,87,120.422852,30.233687
,87,120.422528,30.233546
,88,120.422309,30.233591
,88,120.422176,30.233824
,88,120.422246,30.233864
,88,120.422379,30.233631
,88,120.422309,30.233591
,89,120.422350,30.233549
,89,120.422351,30.233582
,89,120.422417,30.233581
,89,120.422417,30.233553
,89,120.422465,30.233552
,89,120.422465,30.233524
,89,120.422323,30.233526
,89,120.422323,30.233549
,89,120.422350,30.233549
,90,120.422193,30.234313
,90,120.422838,30.234615
,90,120.422864,30.234616
,90,120.422881,30.234613
,90,120.423103,30.234544
,90,120.423320,30.234486
,90,120.423363,30.234483
,90,120.423411,30.234502
,90,120.423588,30.234577
,90,120.423603,30.234578
,90,120.423628,30.234567
,90,120.423790,30.234481
,90,120.423798,30.234448
,90,120.423791,30.234428
,90,120.423119,30.234125
,90,120.423083,30.234128
,90,120.422679,30.234254
,90,120.422647,30.234256
,90,120.422605,30.234251
,90,120.422399,30.234143
,90,120.422372,30.234143
,90,120.422345,30.234155
,90,120.422183,30.234249
,90,120.422179,30.234257
,90,120.422179,30.234272
,90,120.422183,30.234286
,90,120.422193,30.234313
,90,120.422861,30.234493
,90,120.422653,30.234382
,90,120.422657,30.234373
,90,120.423079,30.234267
,90,120.423126,30.234247
,90,120.423296,30.234351
,90,120.423310,30.234359
,90,120.423306,30.234373
,90,120.422861,30.234493
,91,120.422044,30.234036
,91,120.421957,30.234201
,91,120.421997,30.234222
,91,120.422084,30.234057
,91,120.422044,30.234036
,92,120.422142,30.233909
,92,120.422066,30.234030
,92,120.422115,30.234061
,92,120.422191,30.233940
,92,120.422142,30.233909
,93,120.423211,30.234817
,93,120.423182,30.234892
,93,120.423417,30.234984
,93,120.423442,30.234921
,93,120.423224,30.234836
,93,120.423229,30.234823
,93,120.423211,30.234817
,94,120.423280,30.234727
,94,120.423249,30.234799
,94,120.423487,30.234900
,94,120.423518,30.234828
,94,120.423280,30.234727
,95,120.423557,30.234950
,95,120.423524,30.235039
,95,120.423577,30.235059
,95,120.423610,30.234970
,95,120.423557,30.234950
,96,120.423729,30.234613
,96,120.423570,30.234900
,96,120.423633,30.234935
,96,120.423792,30.234648
,96,120.423729,30.234613
,97,120.423850,30.234384
,97,120.423912,30.234416
,97,120.423999,30.234239
,97,120.423938,30.234207
,97,120.423850,30.234384
,98,120.423912,30.234416
,98,120.423850,30.234384
,98,120.423777,30.234533
,98,120.423838,30.234565
,98,120.423912,30.234416
,99,120.423826,30.234085
,99,120.423796,30.234153
,99,120.423880,30.234190
