"FID_","ID","X","Y"
,1,120.420489,30.225816
,1,120.420535,30.225865
,1,120.420529,30.225875
,1,120.420489,30.225816
,1,120.420528,30.225877
,1,120.420177,30.226483
,1,120.419838,30.226347
,1,120.419808,30.226343
,1,120.419745,30.226445
,1,120.419703,30.226521
,1,120.418993,30.226170
,1,120.418374,30.227152
,1,120.417607,30.228470
,1,120.423467,30.231044
,1,120.423480,30.231193
,1,120.420994,30.235600
,1,120.419876,30.237757
,1,120.420645,30.238080
,1,120.420671,30.238187
,1,120.420140,30.239070
,1,120.420133,30.239112
,1,120.420152,30.239134
,1,120.420720,30.239363
,1,120.420746,30.239389
,1,120.420749,30.239418
,1,120.419987,30.240696
,1,120.419958,30.240718
,1,120.419922,30.240723
,1,120.406003,30.234570
,1,120.405731,30.234630
,1,120.404205,30.237181
,1,120.405238,30.239421
,1,120.405650,30.239621
,1,120.405701,30.239617
,1,120.405769,30.239613
,1,120.405841,30.239599
,1,120.405882,30.239606
,1,120.405903,30.239620
,1,120.406008,30.239783
,1,120.406037,30.239804
,1,120.406092,30.239835
,1,120.409825,30.241483
,1,120.411174,30.241172
,1,120.435258,30.251843
,1,120.435777,30.252982
,1,120.440386,30.254976
,1,120.444956,30.255049
,1,120.445611,30.254823
,1,120.446015,30.255027
,1,120.446321,30.255015
,1,120.446283,30.254942
,1,120.445369,30.254589
,1,120.445705,30.253977
,1,120.444693,30.253526
,1,120.445539,30.252055
,1,120.443277,30.251077
,1,120.447635,30.243615
,1,120.444833,30.244032
,1,120.442835,30.243145
,1,120.442902,30.243031
,1,120.446113,30.237308
,1,120.446114,30.237308
,1,120.446208,30.237352
,1,120.450082,30.239096
,1,120.451709,30.239817
,1,120.452575,30.238368
,1,120.453594,30.238806
,1,120.453781,30.238503
,1,120.454061,30.237920
,1,120.454093,30.237807
,1,120.454091,30.237709
,1,120.454026,30.237452
,1,120.453676,30.236157
,1,120.453515,30.235554
,1,120.453478,30.235460
,1,120.453429,30.235394
,1,120.453374,30.235342
,1,120.453253,30.235278
,1,120.451768,30.234622
,1,120.450380,30.234001
,1,120.449818,30.233751
,1,120.449673,30.233701
,1,120.449592,30.233697
,1,120.449514,30.233703
,1,120.448377,30.233971
,1,120.448176,30.234016
,1,120.448077,30.234011
,1,120.447997,30.233992
,1,120.447842,30.233920
,1,120.447555,30.233792
,1,120.445584,30.232912
,1,120.443598,30.232031
,1,120.441891,30.231276
,1,120.439706,30.230308
,1,120.437596,30.229371
,1,120.434918,30.228192
,1,120.433238,30.227426
,1,120.430262,30.226107
,1,120.428006,30.225124
,1,120.425185,30.223858
,1,120.422557,30.222679
,1,120.422318,30.222584
,1,120.422208,30.222525
,1,120.422132,30.222450
,1,120.422072,30.222342
,1,120.421746,30.221588
,1,120.421614,30.221302
,1,120.421577,30.221244
,1,120.421523,30.221198
,1,120.421485,30.221174
,1,120.420497,30.220737
,1,120.418600,30.219891
,1,120.417671,30.219462
,1,120.417493,30.219395
,1,120.417426,30.219393
,1,120.417330,30.219400
,1,120.417237,30.219426
,1,120.417162,30.219463
,1,120.417095,30.219528
,1,120.417047,30.219579
,1,120.416636,30.220293
,1,120.416432,30.220621
,1,120.416383,30.220662
,1,120.416335,30.220674
,1,120.416279,30.220674
,1,120.416204,30.220659
,1,120.415355,30.220286
,1,120.414881,30.220077
,1,120.414745,30.220022
,1,120.414653,30.220016
,1,120.414549,30.220024
,1,120.414443,30.220055
,1,120.414378,30.220098
,1,120.414310,30.220162
,1,120.414137,30.220447
,1,120.413897,30.220857
,1,120.413801,30.221041
,1,120.413781,30.221126
,1,120.413783,30.221194
,1,120.413794,30.221237
,1,120.413897,30.221557
,1,120.414159,30.222405
,1,120.414338,30.222974
,1,120.414373,30.223035
,1,120.414418,30.223085
,1,120.414465,30.223125
,1,120.414506,30.223154
,1,120.420489,30.225816
