"FID_","ID","X","Y"
,1,102.934421,25.090327
,1,102.931508,25.086910
,1,102.930129,25.087885
,1,102.929229,25.086861
,1,102.928193,25.087636
,1,102.928179,25.087678
,1,102.928206,25.087719
,1,102.929007,25.088664
,1,102.929010,25.088707
,1,102.928969,25.088741
,1,102.928311,25.089225
,1,102.928304,25.089256
,1,102.928327,25.089289
,1,102.929161,25.090268
,1,102.929168,25.090295
,1,102.929146,25.090325
,1,102.927905,25.091240
,1,102.930342,25.094113
,1,102.928308,25.095514
,1,102.930005,25.097517
,1,102.930006,25.097600
,1,102.929985,25.097656
,1,102.928576,25.098690
,1,102.927830,25.097820
,1,102.927736,25.097821
,1,102.927666,25.097860
,1,102.926423,25.098667
,1,102.925085,25.099779
,1,102.925958,25.100747
,1,102.924409,25.101870
,1,102.923857,25.101339
,1,102.923759,25.101369
,1,102.922641,25.100112
,1,102.922181,25.099963
,1,102.920490,25.101189
,1,102.919509,25.100002
,1,102.918137,25.100962
,1,102.918106,25.100962
,1,102.918071,25.100950
,1,102.917211,25.099963
,1,102.917181,25.099935
,1,102.917136,25.099935
,1,102.916452,25.100428
,1,102.916416,25.100428
,1,102.916371,25.100400
,1,102.915545,25.099388
,1,102.914333,25.100219
,1,102.915207,25.101256
,1,102.913978,25.102164
,1,102.916959,25.105668
,1,102.917009,25.105686
,1,102.917080,25.105698
,1,102.918174,25.105808
,1,102.918239,25.105830
,1,102.918312,25.105895
,1,102.920981,25.109175
,1,102.922256,25.110624
,1,102.922884,25.111315
,1,102.924863,25.113566
,1,102.927204,25.116179
,1,102.934500,25.124502
,1,102.937827,25.128403
,1,102.937902,25.128522
,1,102.937906,25.128643
,1,102.937792,25.129565
,1,102.937800,25.129656
,1,102.937831,25.129741
,1,102.939038,25.131286
,1,102.939725,25.132097
,1,102.940711,25.133134
,1,102.940813,25.133201
,1,102.940906,25.133210
,1,102.941027,25.133161
,1,102.942091,25.132389
,1,102.942190,25.132375
,1,102.942290,25.132395
,1,102.943003,25.133212
,1,102.943077,25.133244
,1,102.943161,25.133244
,1,102.943262,25.133216
,1,102.944268,25.132470
,1,102.944295,25.132381
,1,102.944279,25.132301
,1,102.943624,25.131523
,1,102.943591,25.131417
,1,102.943614,25.131330
,1,102.943687,25.131265
,1,102.944763,25.130462
,1,102.944800,25.130396
,1,102.944799,25.130341
,1,102.944746,25.130258
,1,102.943413,25.128854
,1,102.943352,25.128555
,1,102.943390,25.128288
,1,102.945956,25.126248
,1,102.946860,25.125610
,1,102.947298,25.126047
,1,102.947389,25.126095
,1,102.947433,25.126096
,1,102.947521,25.126064
,1,102.947944,25.125767
,1,102.948290,25.125489
,1,102.948381,25.125391
,1,102.948401,25.125332
,1,102.948373,25.125266
,1,102.948346,25.125182
,1,102.948361,25.125111
,1,102.948401,25.125071
,1,102.949182,25.124526
,1,102.951015,25.123208
,1,102.951096,25.123240
,1,102.951188,25.123243
,1,102.951422,25.123252
,1,102.951550,25.123251
,1,102.951663,25.123239
,1,102.951707,25.123229
,1,102.951782,25.123238
,1,102.952062,25.123320
,1,102.952300,25.123379
,1,102.952531,25.123474
,1,102.952831,25.123669
,1,102.953189,25.123806
,1,102.953359,25.123786
,1,102.953555,25.123743
,1,102.953813,25.123795
,1,102.954292,25.123976
,1,102.954792,25.124205
,1,102.955170,25.124336
,1,102.955745,25.124455
,1,102.956075,25.124556
,1,102.956224,25.124597
,1,102.956385,25.124549
,1,102.956720,25.124511
,1,102.956944,25.124461
,1,102.957105,25.124430
,1,102.957219,25.124434
,1,102.957328,25.124512
,1,102.957461,25.124582
,1,102.957570,25.124613
,1,102.957654,25.124659
,1,102.957707,25.124744
,1,102.957706,25.124830
,1,102.957749,25.124905
,1,102.957909,25.124933
,1,102.958188,25.124916
,1,102.958546,25.124966
,1,102.958638,25.125085
,1,102.958733,25.125153
,1,102.959113,25.125238
,1,102.959337,25.125241
,1,102.959624,25.125196
,1,102.960116,25.125027
,1,102.960687,25.124736
,1,102.961411,25.124224
,1,102.961753,25.123914
,1,102.961981,25.123666
,1,102.962020,25.123484
,1,102.961961,25.123297
,1,102.961666,25.122890
,1,102.961488,25.122682
,1,102.961530,25.122631
,1,102.962228,25.122029
,1,102.962159,25.121723
,1,102.962108,25.121361
,1,102.962088,25.120966
,1,102.962048,25.120519
,1,102.961950,25.120268
,1,102.961593,25.120006
,1,102.961370,25.120004
,1,102.961120,25.119849
,1,102.960507,25.119588
,1,102.959802,25.119256
,1,102.959532,25.119058
,1,102.955488,25.114523
,1,102.955434,25.114459
,1,102.955326,25.114424
,1,102.954230,25.114309
,1,102.954176,25.114270
,1,102.954091,25.114193
,1,102.942390,25.100854
,1,102.939134,25.097096
,1,102.937637,25.095459
,1,102.937002,25.094773
,1,102.936639,25.094358
,1,102.936261,25.093905
,1,102.935695,25.093243
,1,102.934762,25.092126
,1,102.934355,25.091638
,1,102.934325,25.091550
,1,102.934478,25.090486
,1,102.934464,25.090410
,1,102.934421,25.090327
