"FID_","ID","NAME","X","Y"
,173,"357",113.802607,22.632551
,174,"359",113.802181,22.632392
,175,"361A",113.801652,22.632222
,176,"361",113.801600,22.631861
,177,"361B",113.801404,22.631731
,178,"362A",113.802086,22.631159
,179,"362",113.802250,22.630965
,180,"362B",113.802255,22.630565
,181,"360",113.802929,22.630837
,182,"358",113.803467,22.631073
,183,"356",113.803856,22.631263
,184,"354",113.804274,22.631394
,185,"352",113.804668,22.631534
,186,"326",113.805189,22.631236
,187,"324",113.805618,22.630687
,188,"322",113.806076,22.630023
,189,"320",113.806149,22.629266
,190,"314",113.805658,22.628534
,191,"315",113.805139,22.628059
,192,"316",113.804653,22.627663
,193,"317A",113.804293,22.627303
,194,"317",113.804242,22.627056
,195,"317B",113.804396,22.626888
,196,"318",113.804874,22.626513
,197,"319",113.805172,22.625953
,198,"376",113.800131,22.634685
,199,"375",113.800792,22.634986
,200,"374",113.801432,22.635374
,201,"370",113.802067,22.634507
,202,"371",113.801607,22.634327
,203,"372",113.801079,22.634078
,204,"373",113.800561,22.633826
,205,"516",113.797711,22.638978
,206,"515",113.798223,22.639230
,207,"514",113.798737,22.639483
,208,"513",113.799256,22.639724
,209,"512",113.799785,22.639829
,210,"511",113.800113,22.640012
,211,"510",113.800474,22.640173
,212,"509",113.800837,22.640339
,213,"508",113.801691,22.640757
,214,"507",113.802048,22.640906
,215,"506",113.802405,22.641082
,216,"505",113.802766,22.641250
,217,"504",113.803172,22.641544
,218,"503",113.803682,22.641784
,219,"502",113.804209,22.642024
,220,"501",113.804719,22.642282
,221,"386",113.817095,22.619548
,222,"385",113.816804,22.620191
,223,"384",113.816484,22.620806
,224,"383",113.816164,22.621422
,225,"382",113.815837,22.622039
,226,"381",113.815520,22.622660
,227,"380",113.815155,22.623264
