"FID_","ID","X","Y"
,1,120.378124,36.254514
,1,120.378147,36.254672
,1,120.378178,36.254767
,1,120.378253,36.254876
,1,120.378372,36.254983
,1,120.378504,36.255052
,1,120.378564,36.255078
,2,120.379058,36.257174
,2,120.379191,36.257109
,2,120.379342,36.257077
,2,120.379533,36.257096
,2,120.379682,36.257162
,2,120.379780,36.257245
,2,120.379850,36.257354
,2,120.379885,36.257505
,3,120.378033,36.260405
,3,120.378232,36.260331
,3,120.378360,36.260320
,3,120.378504,36.260335
,3,120.378657,36.260395
,3,120.378742,36.260457
,3,120.378815,36.260557
,3,120.378855,36.260648
,3,120.378863,36.260746
,4,120.374430,36.266131
,4,120.374477,36.266062
,4,120.374562,36.265949
,4,120.374683,36.265860
,4,120.374855,36.265792
,4,120.375059,36.265762
,4,120.375212,36.265783
,4,120.376195,36.265983
,4,120.376867,36.266133
,4,120.376971,36.266193
,4,120.377014,36.266254
,4,120.377041,36.266352
,4,120.377047,36.266440
,5,120.377196,36.265962
,5,120.377133,36.266039
,5,120.377028,36.266103
,5,120.376929,36.266127
,5,120.376867,36.266133
,6,120.374726,36.265178
,6,120.374745,36.265361
,6,120.374811,36.265510
,6,120.374919,36.265635
,6,120.375010,36.265706
,6,120.375125,36.265755
,6,120.375212,36.265783
,7,120.374239,36.272324
,7,120.374334,36.272459
,7,120.374398,36.272504
,7,120.374485,36.272553
,7,120.374594,36.272580
,7,120.374719,36.272587
,7,120.374842,36.272576
,7,120.374964,36.272536
,7,120.375085,36.272455
,7,120.375165,36.272377
,8,120.371857,36.274200
,8,120.371976,36.274083
,8,120.372104,36.273991
,8,120.372250,36.273930
,8,120.372412,36.273900
,8,120.372605,36.273906
,8,120.373732,36.274132
,8,120.374145,36.274230
,8,120.374261,36.274286
,8,120.374331,36.274346
,8,120.374395,36.274415
,8,120.374435,36.274504
,8,120.374456,36.274601
,9,120.374145,36.274230
,9,120.374243,36.274230
,9,120.374362,36.274215
,9,120.374492,36.274150
,9,120.374573,36.274093
,9,120.374634,36.274042
,10,120.372605,36.273906
,10,120.372490,36.273866
,10,120.372393,36.273812
,10,120.372296,36.273733
,10,120.372222,36.273629
,10,120.372178,36.273522
,10,120.372127,36.273354
,11,120.369761,36.280843
,11,120.369792,36.280737
,11,120.371857,36.274200
,11,120.372127,36.273354
,11,120.373673,36.268504
,11,120.374430,36.266131
,11,120.374726,36.265178
,11,120.375313,36.263349
,11,120.376293,36.260290
,11,120.377839,36.255399
,11,120.378124,36.254514
,11,120.379139,36.251296
,11,120.379175,36.251182
,12,120.379416,36.259014
,12,120.379051,36.259470
,12,120.378430,36.260040
,12,120.378033,36.260405
,12,120.376414,36.261892
,12,120.376189,36.262116
,12,120.375908,36.262443
,12,120.375602,36.262902
,12,120.375313,36.263349
,13,120.377839,36.255399
,13,120.377970,36.255261
,13,120.378079,36.255180
,13,120.378204,36.255123
,13,120.378351,36.255089
,13,120.378477,36.255078
,13,120.378564,36.255078
,13,120.379857,36.255345
,13,120.380188,36.255432
,13,120.380256,36.255472
,13,120.380327,36.255538
,13,120.380388,36.255621
,13,120.380421,36.255805
,14,120.380421,36.255805
,14,120.380248,36.256054
,14,120.380073,36.256239
,14,120.379725,36.256560
,14,120.379058,36.257174
,14,120.378506,36.257682
,14,120.377520,36.258586
,14,120.377247,36.258855
,14,120.376956,36.259195
,14,120.376652,36.259631
,14,120.376386,36.260117
,14,120.376293,36.260290
,15,120.373673,36.268504
,15,120.373592,36.269129
,15,120.373584,36.269495
,15,120.373618,36.269954
,15,120.373711,36.270433
,15,120.374043,36.271572
,15,120.374239,36.272324
,15,120.374247,36.272354
,15,120.374564,36.273488
,15,120.374636,36.273800
,15,120.374664,36.273948
,16,120.369792,36.280737
,16,120.371906,36.281184
,16,120.372082,36.281189
,16,120.372218,36.281151
,16,120.372350,36.281053
,16,120.372416,36.280960
,16,120.372688,36.280184
,16,120.373177,36.278632
,16,120.373673,36.277061
,16,120.373849,36.276485
,16,120.374445,36.274636
,16,120.374456,36.274601
,16,120.374634,36.274042
,16,120.374664,36.273948
,16,120.375165,36.272377
,16,120.375491,36.271355
,16,120.376033,36.269648
,16,120.376335,36.268672
,17,120.376335,36.268672
,17,120.376544,36.268037
,17,120.376609,36.267839
,18,120.376609,36.267839
,18,120.376613,36.267827
,18,120.376650,36.267710
,18,120.377047,36.266440
,18,120.377196,36.265962
,18,120.378167,36.262929
,19,120.378167,36.262929
,19,120.378480,36.261956
,19,120.378538,36.261769
,20,120.378538,36.261769
,20,120.378793,36.260965
,20,120.378863,36.260746
,20,120.378945,36.260502
,20,120.379044,36.260177
,20,120.379253,36.259511
,20,120.379416,36.259014
,20,120.379477,36.258822
,20,120.379574,36.258519
,20,120.379885,36.257505
,20,120.380003,36.257119
,20,120.380321,36.256119
,20,120.380421,36.255805
,20,120.380888,36.254339
,20,120.381330,36.252945
,20,120.381507,36.252263
,20,120.381511,36.252118
,20,120.381494,36.251991
,20,120.381443,36.251893
,20,120.381375,36.251787
,20,120.381298,36.251748
,20,120.379139,36.251296
,21,120.376948,36.269493
,21,120.377546,36.269590
,21,120.377682,36.269604
,21,120.377801,36.269604
,21,120.377907,36.269556
,21,120.377991,36.269475
,21,120.378056,36.269295
,21,120.378149,36.269013
,21,120.378191,36.268873
,21,120.378252,36.268690
,21,120.378320,36.268505
,21,120.378379,36.268314
,21,120.378512,36.267933
,21,120.378636,36.267571
,21,120.378765,36.267166
,21,120.378828,36.266958
,21,120.378918,36.266723
,21,120.378959,36.266596
,21,120.379024,36.266389
,21,120.379080,36.266228
,21,120.379150,36.266001
,21,120.379209,36.265825
,21,120.379281,36.265602
,21,120.379333,36.265458
,21,120.379475,36.265059
,21,120.379566,36.264863
,22,120.378489,36.264686
,22,120.379252,36.264819
,22,120.379361,36.264830
,22,120.379457,36.264822
,22,120.379613,36.264756
,22,120.379728,36.264592
,22,120.379872,36.264176
,22,120.379992,36.263818
,22,120.380044,36.263651
,22,120.380098,36.263476
,22,120.380216,36.263136
,22,120.380254,36.263026
,22,120.380339,36.262775
,22,120.380423,36.262512
,22,120.380482,36.262335
